5,52,18.826923076923077,65,0.01,0.8,70.0,40,10000
5,53,18.71698113207547,65,0.01,0.8,70.0,40,10000
5,54,18.59259259259259,65,0.01,0.8,70.0,40,10000
5,55,18.509090909090908,65,0.01,0.8,70.0,40,10000
5,56,18.392857142857142,65,0.01,0.8,70.0,40,10000
5,57,18.24561403508772,65,0.01,0.8,70.0,40,10000
5,58,18.517241379310345,65,0.01,0.8,70.0,40,10000
5,59,18.576271186440678,65,0.01,0.8,70.0,40,10000
5,60,18.4,65,0.01,0.8,70.0,40,10000
5,61,18.639344262295083,65,0.01,0.8,70.0,40,10000
5,62,18.532258064516128,65,0.01,0.8,70.0,40,10000
5,63,18.952380952380953,65,0.01,0.8,70.0,40,10000
5,64,18.828125,65,0.01,0.8,70.0,40,10000
5,65,18.70769230769231,65,0.01,0.8,70.0,40,10000
5,66,18.727272727272727,65,0.01,0.8,70.0,40,10000
5,67,18.65671641791045,65,0.01,0.8,70.0,40,10000
5,68,18.691176470588236,65,0.01,0.8,70.0,40,10000
5,69,18.608695652173914,65,0.01,0.8,70.0,40,10000
5,70,18.8,65,0.01,0.8,70.0,40,10000
5,71,18.95774647887324,65,0.01,0.8,70.0,40,10000
5,72,19.083333333333332,65,0.01,0.8,70.0,40,10000
5,73,18.958904109589042,65,0.01,0.8,70.0,40,10000
5,74,18.93243243243243,65,0.01,0.8,70.0,40,10000
5,75,18.893333333333334,65,0.01,0.8,70.0,40,10000
5,76,18.82894736842105,65,0.01,0.8,70.0,40,10000
5,77,18.727272727272727,65,0.01,0.8,70.0,40,10000
5,78,18.653846153846153,65,0.01,0.8,70.0,40,10000
5,79,18.556962025316455,65,0.01,0.8,70.0,40,10000
5,80,18.5,65,0.01,0.8,70.0,40,10000
5,81,18.839506172839506,65,0.01,0.8,70.0,40,10000
5,82,18.79268292682927,65,0.01,0.8,70.0,40,10000
5,83,19.240963855421686,65,0.01,0.8,70.0,40,10000
5,84,19.297619047619047,65,0.01,0.8,70.0,40,10000
5,85,19.270588235294117,65,0.01,0.8,70.0,40,10000
5,86,19.22093023255814,65,0.01,0.8,70.0,40,10000
5,87,19.149425287356323,65,0.01,0.8,70.0,40,10000
5,88,19.147727272727273,65,0.01,0.8,70.0,40,10000
5,89,19.370786516853933,65,0.01,0.8,70.0,40,10000
5,90,19.3,65,0.01,0.8,70.0,40,10000
5,91,19.318681318681318,65,0.01,0.8,70.0,40,10000
5,92,19.293478260869566,65,0.01,0.8,70.0,40,10000
5,93,19.258064516129032,65,0.01,0.8,70.0,40,10000
5,94,19.26595744680851,65,0.01,0.8,70.0,40,10000
5,95,19.2,65,0.01,0.8,70.0,40,10000
5,96,19.15625,65,0.01,0.8,70.0,40,10000
5,97,19.144329896907216,65,0.01,0.8,70.0,40,10000
5,98,19.06122448979592,65,0.01,0.8,70.0,40,10000
5,99,18.97979797979798,65,0.01,0.8,70.0,40,10000
5,100,18.94,65,0.01,0.8,70.0,40,10000
5,101,18.98,65,0.01,0.8,70.0,40,10000
5,102,19.01,65,0.01,0.8,70.0,40,10000
5,103,18.98,65,0.01,0.8,70.0,40,10000
5,104,18.83,65,0.01,0.8,70.0,40,10000
5,105,18.83,65,0.01,0.8,70.0,40,10000
5,106,18.86,65,0.01,0.8,70.0,40,10000
5,107,18.87,65,0.01,0.8,70.0,40,10000
5,108,18.66,65,0.01,0.8,70.0,40,10000
5,109,18.64,65,0.01,0.8,70.0,40,10000
5,110,18.72,65,0.01,0.8,70.0,40,10000
5,111,18.71,65,0.01,0.8,70.0,40,10000
5,112,18.71,65,0.01,0.8,70.0,40,10000
5,113,18.71,65,0.01,0.8,70.0,40,10000
5,114,18.55,65,0.01,0.8,70.0,40,10000
5,115,18.4,65,0.01,0.8,70.0,40,10000
5,116,18.74,65,0.01,0.8,70.0,40,10000
5,117,18.75,65,0.01,0.8,70.0,40,10000
5,118,18.63,65,0.01,0.8,70.0,40,10000
5,119,18.6,65,0.01,0.8,70.0,40,10000
5,120,18.69,65,0.01,0.8,70.0,40,10000
5,121,18.68,65,0.01,0.8,70.0,40,10000
5,122,18.79,65,0.01,0.8,70.0,40,10000
5,123,18.77,65,0.01,0.8,70.0,40,10000
5,124,18.78,65,0.01,0.8,70.0,40,10000
5,125,18.83,65,0.01,0.8,70.0,40,10000
5,126,18.85,65,0.01,0.8,70.0,40,10000
5,127,18.83,65,0.01,0.8,70.0,40,10000
5,128,18.7,65,0.01,0.8,70.0,40,10000
5,129,18.75,65,0.01,0.8,70.0,40,10000
5,130,18.76,65,0.01,0.8,70.0,40,10000
5,131,18.73,65,0.01,0.8,70.0,40,10000
5,132,18.74,65,0.01,0.8,70.0,40,10000
5,133,18.83,65,0.01,0.8,70.0,40,10000
5,134,18.82,65,0.01,0.8,70.0,40,10000
5,135,18.76,65,0.01,0.8,70.0,40,10000
5,136,19.23,65,0.01,0.8,70.0,40,10000
5,137,19.18,65,0.01,0.8,70.0,40,10000
5,138,19.2,65,0.01,0.8,70.0,40,10000
5,139,19.2,65,0.01,0.8,70.0,40,10000
5,140,18.98,65,0.01,0.8,70.0,40,10000
5,141,18.94,65,0.01,0.8,70.0,40,10000
5,142,19.17,65,0.01,0.8,70.0,40,10000
5,143,18.77,57,0.01,0.8,70.0,40,10000
5,144,18.7,57,0.01,0.8,70.0,40,10000
5,145,18.63,57,0.01,0.8,70.0,40,10000
5,146,18.75,57,0.01,0.8,70.0,40,10000
5,147,18.83,57,0.01,0.8,70.0,40,10000
5,148,19,57,0.01,0.8,70.0,40,10000
5,149,19.07,57,0.01,0.8,70.0,40,10000
5,150,19.11,57,0.01,0.8,70.0,40,10000
5,151,19.11,57,0.01,0.8,70.0,40,10000
5,152,19.16,57,0.01,0.8,70.0,40,10000
5,153,19.13,57,0.01,0.8,70.0,40,10000
5,154,19.22,57,0.01,0.8,70.0,40,10000
5,155,19.2,57,0.01,0.8,70.0,40,10000
5,156,19.21,57,0.01,0.8,70.0,40,10000
5,157,19.25,57,0.01,0.8,70.0,40,10000
5,158,19.03,57,0.01,0.8,70.0,40,10000
5,159,18.94,57,0.01,0.8,70.0,40,10000
5,160,19.01,57,0.01,0.8,70.0,40,10000
5,161,18.84,57,0.01,0.8,70.0,40,10000
5,162,18.81,57,0.01,0.8,70.0,40,10000
5,163,18.47,57,0.01,0.8,70.0,40,10000
5,164,18.49,57,0.01,0.8,70.0,40,10000
5,165,18.55,57,0.01,0.8,70.0,40,10000
5,166,18.6,57,0.01,0.8,70.0,40,10000
5,167,18.57,57,0.01,0.8,70.0,40,10000
5,168,18.48,57,0.01,0.8,70.0,40,10000
5,169,18.48,57,0.01,0.8,70.0,40,10000
5,170,18.33,57,0.01,0.8,70.0,40,10000
5,171,18.16,57,0.01,0.8,70.0,40,10000
5,172,17.98,57,0.01,0.8,70.0,40,10000
5,173,18.1,57,0.01,0.8,70.0,40,10000
5,174,18.09,57,0.01,0.8,70.0,40,10000
5,175,18.12,57,0.01,0.8,70.0,40,10000
5,176,18.15,57,0.01,0.8,70.0,40,10000
5,177,18.22,57,0.01,0.8,70.0,40,10000
5,178,18.39,57,0.01,0.8,70.0,40,10000
5,179,18.52,57,0.01,0.8,70.0,40,10000
5,180,18.61,57,0.01,0.8,70.0,40,10000
5,181,18.4,57,0.01,0.8,70.0,40,10000
5,182,18.72,57,0.01,0.8,70.0,40,10000
5,183,18.26,57,0.01,0.8,70.0,40,10000
5,184,18.15,57,0.01,0.8,70.0,40,10000
5,185,18.1,57,0.01,0.8,70.0,40,10000
5,186,18.04,57,0.01,0.8,70.0,40,10000
5,187,18.06,57,0.01,0.8,70.0,40,10000
5,188,18.12,57,0.01,0.8,70.0,40,10000
5,189,18.08,57,0.01,0.8,70.0,40,10000
5,190,18.06,57,0.01,0.8,70.0,40,10000
5,191,18.02,57,0.01,0.8,70.0,40,10000
5,192,18.02,57,0.01,0.8,70.0,40,10000
5,193,17.98,57,0.01,0.8,70.0,40,10000
5,194,17.93,57,0.01,0.8,70.0,40,10000
5,195,17.98,57,0.01,0.8,70.0,40,10000
5,196,17.98,57,0.01,0.8,70.0,40,10000
5,197,17.94,57,0.01,0.8,70.0,40,10000
5,198,18.03,57,0.01,0.8,70.0,40,10000
5,199,18.08,57,0.01,0.8,70.0,40,10000
5,200,18.05,57,0.01,0.8,70.0,40,10000
5,201,17.82,57,0.01,0.8,70.0,40,10000
5,202,17.81,57,0.01,0.8,70.0,40,10000
5,203,17.8,57,0.01,0.8,70.0,40,10000
5,204,17.83,57,0.01,0.8,70.0,40,10000
5,205,17.76,57,0.01,0.8,70.0,40,10000
5,206,17.69,57,0.01,0.8,70.0,40,10000
5,207,17.68,57,0.01,0.8,70.0,40,10000
5,208,17.68,57,0.01,0.8,70.0,40,10000
5,209,17.59,57,0.01,0.8,70.0,40,10000
5,210,17.55,57,0.01,0.8,70.0,40,10000
5,211,17.59,57,0.01,0.8,70.0,40,10000
5,212,17.56,57,0.01,0.8,70.0,40,10000
5,213,17.58,57,0.01,0.8,70.0,40,10000
5,214,17.56,57,0.01,0.8,70.0,40,10000
5,215,17.59,57,0.01,0.8,70.0,40,10000
5,216,17.25,57,0.01,0.8,70.0,40,10000
5,217,17.23,57,0.01,0.8,70.0,40,10000
5,218,17.07,57,0.01,0.8,70.0,40,10000
5,219,17.23,57,0.01,0.8,70.0,40,10000
5,220,17.11,57,0.01,0.8,70.0,40,10000
5,221,17.07,57,0.01,0.8,70.0,40,10000
5,222,16.97,57,0.01,0.8,70.0,40,10000
5,223,16.95,57,0.01,0.8,70.0,40,10000
5,224,16.93,57,0.01,0.8,70.0,40,10000
5,225,16.96,57,0.01,0.8,70.0,40,10000
5,226,16.98,57,0.01,0.8,70.0,40,10000
5,227,17.07,57,0.01,0.8,70.0,40,10000
5,228,17.02,57,0.01,0.8,70.0,40,10000
5,229,16.98,57,0.01,0.8,70.0,40,10000
5,230,17.37,57,0.01,0.8,70.0,40,10000
5,231,17.65,57,0.01,0.8,70.0,40,10000
5,232,17.6,57,0.01,0.8,70.0,40,10000
5,233,17.47,57,0.01,0.8,70.0,40,10000
5,234,17.46,57,0.01,0.8,70.0,40,10000
5,235,17.44,57,0.01,0.8,70.0,40,10000
5,236,17.1,57,0.01,0.8,70.0,40,10000
5,237,17.25,57,0.01,0.8,70.0,40,10000
5,238,17.18,57,0.01,0.8,70.0,40,10000
5,239,17.11,57,0.01,0.8,70.0,40,10000
5,240,17.16,57,0.01,0.8,70.0,40,10000
5,241,17.15,57,0.01,0.8,70.0,40,10000
5,242,16.96,57,0.01,0.8,70.0,40,10000
5,243,16.86,57,0.01,0.8,70.0,40,10000
5,244,17.17,57,0.01,0.8,70.0,40,10000
5,245,17.2,57,0.01,0.8,70.0,40,10000
5,246,17.09,57,0.01,0.8,70.0,40,10000
5,247,17.28,57,0.01,0.8,70.0,40,10000
5,248,17.2,57,0.01,0.8,70.0,40,10000
5,249,17.14,57,0.01,0.8,70.0,40,10000
5,250,17.09,57,0.01,0.8,70.0,40,10000
5,251,17.1,57,0.01,0.8,70.0,40,10000
5,252,17.04,57,0.01,0.8,70.0,40,10000
5,253,17.25,57,0.01,0.8,70.0,40,10000
5,254,17.42,57,0.01,0.8,70.0,40,10000
5,255,17.42,57,0.01,0.8,70.0,40,10000
5,256,17.41,57,0.01,0.8,70.0,40,10000
5,257,17.4,57,0.01,0.8,70.0,40,10000
5,258,17.38,57,0.01,0.8,70.0,40,10000
5,259,17.46,57,0.01,0.8,70.0,40,10000
5,260,17.46,57,0.01,0.8,70.0,40,10000
5,261,17.39,57,0.01,0.8,70.0,40,10000
5,262,17.49,57,0.01,0.8,70.0,40,10000
5,263,17.58,57,0.01,0.8,70.0,40,10000
5,264,17.72,57,0.01,0.8,70.0,40,10000
5,265,17.7,57,0.01,0.8,70.0,40,10000
5,266,17.94,57,0.01,0.8,70.0,40,10000
5,267,18.08,57,0.01,0.8,70.0,40,10000
5,268,18.1,57,0.01,0.8,70.0,40,10000
5,269,18.06,57,0.01,0.8,70.0,40,10000
5,270,18.01,57,0.01,0.8,70.0,40,10000
5,271,18.02,57,0.01,0.8,70.0,40,10000
5,272,18.05,57,0.01,0.8,70.0,40,10000
5,273,17.95,57,0.01,0.8,70.0,40,10000
5,274,17.93,57,0.01,0.8,70.0,40,10000
5,275,17.91,57,0.01,0.8,70.0,40,10000
5,276,17.92,57,0.01,0.8,70.0,40,10000
5,277,17.91,57,0.01,0.8,70.0,40,10000
5,278,17.73,57,0.01,0.8,70.0,40,10000
5,279,17.72,57,0.01,0.8,70.0,40,10000
5,280,17.97,57,0.01,0.8,70.0,40,10000
5,281,17.86,57,0.01,0.8,70.0,40,10000
5,282,17.64,57,0.01,0.8,70.0,40,10000
5,283,17.69,57,0.01,0.8,70.0,40,10000
5,284,17.67,57,0.01,0.8,70.0,40,10000
5,285,17.75,57,0.01,0.8,70.0,40,10000
5,286,17.95,57,0.01,0.8,70.0,40,10000
5,287,17.92,57,0.01,0.8,70.0,40,10000
5,288,17.87,57,0.01,0.8,70.0,40,10000
5,289,17.71,57,0.01,0.8,70.0,40,10000
5,290,17.71,57,0.01,0.8,70.0,40,10000
5,291,17.66,57,0.01,0.8,70.0,40,10000
5,292,17.83,57,0.01,0.8,70.0,40,10000
5,293,17.84,57,0.01,0.8,70.0,40,10000
5,294,17.84,57,0.01,0.8,70.0,40,10000
5,295,17.85,57,0.01,0.8,70.0,40,10000
5,296,17.81,57,0.01,0.8,70.0,40,10000
5,297,17.89,57,0.01,0.8,70.0,40,10000
5,298,17.8,57,0.01,0.8,70.0,40,10000
5,299,17.8,57,0.01,0.8,70.0,40,10000
5,300,18.01,57,0.01,0.8,70.0,40,10000
5,301,18.01,57,0.01,0.8,70.0,40,10000
5,302,18.05,57,0.01,0.8,70.0,40,10000
5,303,17.97,57,0.01,0.8,70.0,40,10000
5,304,17.95,57,0.01,0.8,70.0,40,10000
5,305,18.12,57,0.01,0.8,70.0,40,10000
5,306,18.11,57,0.01,0.8,70.0,40,10000
5,307,18.05,57,0.01,0.8,70.0,40,10000
5,308,18.09,57,0.01,0.8,70.0,40,10000
5,309,18.11,57,0.01,0.8,70.0,40,10000
5,310,18.03,57,0.01,0.8,70.0,40,10000
5,311,17.98,57,0.01,0.8,70.0,40,10000
5,312,17.97,57,0.01,0.8,70.0,40,10000
5,313,17.95,57,0.01,0.8,70.0,40,10000
5,314,18.1,57,0.01,0.8,70.0,40,10000
5,315,18.11,57,0.01,0.8,70.0,40,10000
5,316,18.14,57,0.01,0.8,70.0,40,10000
5,317,18.42,57,0.01,0.8,70.0,40,10000
5,318,18.55,57,0.01,0.8,70.0,40,10000
5,319,18.49,57,0.01,0.8,70.0,40,10000
5,320,18.54,57,0.01,0.8,70.0,40,10000
5,321,18.57,57,0.01,0.8,70.0,40,10000
5,322,18.57,57,0.01,0.8,70.0,40,10000
5,323,18.59,57,0.01,0.8,70.0,40,10000
5,324,18.64,57,0.01,0.8,70.0,40,10000
5,325,18.73,57,0.01,0.8,70.0,40,10000
5,326,18.67,57,0.01,0.8,70.0,40,10000
5,327,18.7,57,0.01,0.8,70.0,40,10000
5,328,18.78,57,0.01,0.8,70.0,40,10000
5,329,18.71,57,0.01,0.8,70.0,40,10000
5,330,18.26,49,0.01,0.8,70.0,40,10000
5,331,18.01,49,0.01,0.8,70.0,40,10000
5,332,18.07,49,0.01,0.8,70.0,40,10000
5,333,18.07,49,0.01,0.8,70.0,40,10000
5,334,18.18,49,0.01,0.8,70.0,40,10000
5,335,18.11,49,0.01,0.8,70.0,40,10000
5,336,17.97,49,0.01,0.8,70.0,40,10000
5,337,17.77,49,0.01,0.8,70.0,40,10000
5,338,17.79,49,0.01,0.8,70.0,40,10000
5,339,17.78,49,0.01,0.8,70.0,40,10000
5,340,17.69,49,0.01,0.8,70.0,40,10000
5,341,17.69,49,0.01,0.8,70.0,40,10000
5,342,17.68,49,0.01,0.8,70.0,40,10000
5,343,17.68,49,0.01,0.8,70.0,40,10000
5,344,17.43,49,0.01,0.8,70.0,40,10000
5,345,17.5,49,0.01,0.8,70.0,40,10000
5,346,17.5,49,0.01,0.8,70.0,40,10000
5,347,17.26,49,0.01,0.8,70.0,40,10000
5,348,17.16,49,0.01,0.8,70.0,40,10000
5,349,17.17,49,0.01,0.8,70.0,40,10000
5,350,17.35,49,0.01,0.8,70.0,40,10000
5,351,17.41,49,0.01,0.8,70.0,40,10000
5,352,17.6,49,0.01,0.8,70.0,40,10000
5,353,17.59,49,0.01,0.8,70.0,40,10000
5,354,17.33,49,0.01,0.8,70.0,40,10000
5,355,17.36,49,0.01,0.8,70.0,40,10000
5,356,17.39,49,0.01,0.8,70.0,40,10000
5,357,17.37,49,0.01,0.8,70.0,40,10000
5,358,17.39,49,0.01,0.8,70.0,40,10000
5,359,17.34,49,0.01,0.8,70.0,40,10000
5,360,17.44,49,0.01,0.8,70.0,40,10000
5,361,17.49,49,0.01,0.8,70.0,40,10000
5,362,17.49,49,0.01,0.8,70.0,40,10000
5,363,17.47,49,0.01,0.8,70.0,40,10000
5,364,17.3,49,0.01,0.8,70.0,40,10000
5,365,17.29,49,0.01,0.8,70.0,40,10000
5,366,16.94,48,0.01,0.8,70.0,40,10000
5,367,16.84,48,0.01,0.8,70.0,40,10000
5,368,16.87,48,0.01,0.8,70.0,40,10000
5,369,16.91,48,0.01,0.8,70.0,40,10000
5,370,17.13,48,0.01,0.8,70.0,40,10000
5,371,17.1,48,0.01,0.8,70.0,40,10000
5,372,17.16,48,0.01,0.8,70.0,40,10000
5,373,17.13,48,0.01,0.8,70.0,40,10000
5,374,17.13,48,0.01,0.8,70.0,40,10000
5,375,17.12,48,0.01,0.8,70.0,40,10000
5,376,17.09,48,0.01,0.8,70.0,40,10000
5,377,17.01,48,0.01,0.8,70.0,40,10000
5,378,17.16,48,0.01,0.8,70.0,40,10000
5,379,17.17,48,0.01,0.8,70.0,40,10000
5,380,16.86,38,0.01,0.8,70.0,40,10000
5,381,16.95,38,0.01,0.8,70.0,40,10000
5,382,16.88,38,0.01,0.8,70.0,40,10000
5,383,16.98,38,0.01,0.8,70.0,40,10000
5,384,17.01,38,0.01,0.8,70.0,40,10000
5,385,16.94,38,0.01,0.8,70.0,40,10000
5,386,16.97,38,0.01,0.8,70.0,40,10000
5,387,17.13,38,0.01,0.8,70.0,40,10000
5,388,17.03,38,0.01,0.8,70.0,40,10000
5,389,16.99,38,0.01,0.8,70.0,40,10000
5,390,17.05,38,0.01,0.8,70.0,40,10000
5,391,17.06,38,0.01,0.8,70.0,40,10000
5,392,16.88,38,0.01,0.8,70.0,40,10000
5,393,16.97,38,0.01,0.8,70.0,40,10000
5,394,17.02,38,0.01,0.8,70.0,40,10000
5,395,16.96,38,0.01,0.8,70.0,40,10000
5,396,16.96,38,0.01,0.8,70.0,40,10000
5,397,16.94,38,0.01,0.8,70.0,40,10000
5,398,17.01,38,0.01,0.8,70.0,40,10000
5,399,16.95,38,0.01,0.8,70.0,40,10000
5,400,16.74,38,0.01,0.8,70.0,40,10000
5,401,16.67,38,0.01,0.8,70.0,40,10000
5,402,16.83,38,0.01,0.8,70.0,40,10000
5,403,16.9,38,0.01,0.8,70.0,40,10000
5,404,16.91,38,0.01,0.8,70.0,40,10000
5,405,16.77,38,0.01,0.8,70.0,40,10000
5,406,16.98,38,0.01,0.8,70.0,40,10000
5,407,16.98,38,0.01,0.8,70.0,40,10000
5,408,16.97,38,0.01,0.8,70.0,40,10000
5,409,16.94,38,0.01,0.8,70.0,40,10000
5,410,16.91,38,0.01,0.8,70.0,40,10000
5,411,16.99,38,0.01,0.8,70.0,40,10000
5,412,16.97,38,0.01,0.8,70.0,40,10000
5,413,17.01,38,0.01,0.8,70.0,40,10000
5,414,16.92,38,0.01,0.8,70.0,40,10000
5,415,16.87,38,0.01,0.8,70.0,40,10000
5,416,16.82,38,0.01,0.8,70.0,40,10000
5,417,16.61,34,0.01,0.8,70.0,40,10000
5,418,16.7,34,0.01,0.8,70.0,40,10000
5,419,16.57,34,0.01,0.8,70.0,40,10000
5,420,16.6,34,0.01,0.8,70.0,40,10000
5,421,16.72,34,0.01,0.8,70.0,40,10000
5,422,16.74,34,0.01,0.8,70.0,40,10000
5,423,16.81,34,0.01,0.8,70.0,40,10000
5,424,17.21,58,0.01,0.8,70.0,40,10000
5,425,17.1,58,0.01,0.8,70.0,40,10000
5,426,17.14,58,0.01,0.8,70.0,40,10000
5,427,17.02,58,0.01,0.8,70.0,40,10000
5,428,16.91,58,0.01,0.8,70.0,40,10000
5,429,16.91,58,0.01,0.8,70.0,40,10000
5,430,17.06,58,0.01,0.8,70.0,40,10000
5,431,17.11,58,0.01,0.8,70.0,40,10000
5,432,17.12,58,0.01,0.8,70.0,40,10000
5,433,17.28,58,0.01,0.8,70.0,40,10000
5,434,17.38,58,0.01,0.8,70.0,40,10000
5,435,17.43,58,0.01,0.8,70.0,40,10000
5,436,17.49,58,0.01,0.8,70.0,40,10000
5,437,17.52,58,0.01,0.8,70.0,40,10000
5,438,17.47,58,0.01,0.8,70.0,40,10000
5,439,17.42,58,0.01,0.8,70.0,40,10000
5,440,17.42,58,0.01,0.8,70.0,40,10000
5,441,17.46,58,0.01,0.8,70.0,40,10000
5,442,17.42,58,0.01,0.8,70.0,40,10000
5,443,17.38,58,0.01,0.8,70.0,40,10000
5,444,17.36,58,0.01,0.8,70.0,40,10000
5,445,17.29,58,0.01,0.8,70.0,40,10000
5,446,17.38,58,0.01,0.8,70.0,40,10000
5,447,17.41,58,0.01,0.8,70.0,40,10000
5,448,17.4,58,0.01,0.8,70.0,40,10000
5,449,17.37,58,0.01,0.8,70.0,40,10000
5,450,17.22,58,0.01,0.8,70.0,40,10000
5,451,17.18,58,0.01,0.8,70.0,40,10000
5,452,16.98,58,0.01,0.8,70.0,40,10000
5,453,16.84,58,0.01,0.8,70.0,40,10000
5,454,16.94,58,0.01,0.8,70.0,40,10000
5,455,16.97,58,0.01,0.8,70.0,40,10000
5,456,16.98,58,0.01,0.8,70.0,40,10000
5,457,17.1,58,0.01,0.8,70.0,40,10000
5,458,17.1,58,0.01,0.8,70.0,40,10000
5,459,17.05,58,0.01,0.8,70.0,40,10000
5,460,16.92,58,0.01,0.8,70.0,40,10000
5,461,16.99,58,0.01,0.8,70.0,40,10000
5,462,16.9,58,0.01,0.8,70.0,40,10000
5,463,16.98,58,0.01,0.8,70.0,40,10000
5,464,16.99,58,0.01,0.8,70.0,40,10000
5,465,16.97,58,0.01,0.8,70.0,40,10000
5,466,17.02,58,0.01,0.8,70.0,40,10000
5,467,16.97,58,0.01,0.8,70.0,40,10000
5,468,17.07,58,0.01,0.8,70.0,40,10000
5,469,17.05,58,0.01,0.8,70.0,40,10000
5,470,16.86,58,0.01,0.8,70.0,40,10000
5,471,16.94,58,0.01,0.8,70.0,40,10000
5,472,16.94,58,0.01,0.8,70.0,40,10000
5,473,17.13,58,0.01,0.8,70.0,40,10000
5,474,17.17,58,0.01,0.8,70.0,40,10000
5,475,17.14,58,0.01,0.8,70.0,40,10000
5,476,17.72,73,0.01,0.8,70.0,40,10000
5,477,17.85,73,0.01,0.8,70.0,40,10000
5,478,17.98,73,0.01,0.8,70.0,40,10000
5,479,17.85,73,0.01,0.8,70.0,40,10000
5,480,17.87,73,0.01,0.8,70.0,40,10000
5,481,17.83,73,0.01,0.8,70.0,40,10000
5,482,17.89,73,0.01,0.8,70.0,40,10000
5,483,17.75,73,0.01,0.8,70.0,40,10000
5,484,17.78,73,0.01,0.8,70.0,40,10000
5,485,18.34,73,0.01,0.8,70.0,40,10000
5,486,18.14,73,0.01,0.8,70.0,40,10000
5,487,18.01,73,0.01,0.8,70.0,40,10000
5,488,18.19,73,0.01,0.8,70.0,40,10000
5,489,18.17,73,0.01,0.8,70.0,40,10000
5,490,18.16,73,0.01,0.8,70.0,40,10000
5,491,18.32,73,0.01,0.8,70.0,40,10000
5,492,18.26,73,0.01,0.8,70.0,40,10000
5,493,18.35,73,0.01,0.8,70.0,40,10000
5,494,18.31,73,0.01,0.8,70.0,40,10000
5,495,18.35,73,0.01,0.8,70.0,40,10000
5,496,18.43,73,0.01,0.8,70.0,40,10000
5,497,18.38,73,0.01,0.8,70.0,40,10000
5,498,18.38,73,0.01,0.8,70.0,40,10000
5,499,18.4,73,0.01,0.8,70.0,40,10000
5,500,18.4,73,0.01,0.8,70.0,40,10000
5,501,18.43,73,0.01,0.8,70.0,40,10000
5,502,18.22,73,0.01,0.8,70.0,40,10000
5,503,18.31,73,0.01,0.8,70.0,40,10000
5,504,18.45,73,0.01,0.8,70.0,40,10000
5,505,18.85,73,0.01,0.8,70.0,40,10000
5,506,18.64,73,0.01,0.8,70.0,40,10000
5,507,18.69,73,0.01,0.8,70.0,40,10000
