11
17
12
15
11
9
8
14
9
11
9
9
8
18
40
66
22
43
36
132
77
106
62
118
42
77
92
83
57
27
38
64
135
85
28
63
96
89
117
109
123
73
95
137
92
186
123
188
142
176
144
248
305
254
257
310
146
324
146
139
188
279
204
249
198
232
194
197
189
170
199
143
225
225
231
237
183
146
165
113
174
173
310
167
168
197
145
211
190
189
329
117
162
92
34
47
128
283
155
100
490
64
175
147
176
132
154
151
140
253
218
98
127
195
49
247
122
47
209
43
105
129
121
194
116
172
296
193
381
207
225
102
237
500
133
500
295
500
264
358
343
12
307
